Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
119.000000,17.641863,-2.406229,354.191772,44.148533,30.723303,-0.618090,-0.086742,0.124646,-17.311911,3.116032,284.684662,42.461273,-22.242792,1.724993,0.078131,0.149152
120.000000,17.641863,-2.406229,354.191772,44.148533,30.723303,-0.618090,-0.086742,0.124646,-17.317247,2.895065,284.319794,42.540604,-22.193394,1.694572,0.078058,0.149622
121.000000,17.642418,-2.404847,354.197754,44.008656,30.722309,-0.618186,-0.086738,0.124249,-17.310724,3.115045,285.415710,42.460457,-22.144783,1.725066,0.077588,0.148767
122.000000,17.642418,-2.404847,354.197754,44.008656,30.722309,-0.618186,-0.086738,0.124249,-17.314207,2.894099,285.050049,42.401363,-22.192474,1.694938,0.077855,0.148751
123.000000,17.642418,-2.404847,354.197754,44.008656,30.722309,-0.618186,-0.086738,0.124249,-17.315390,2.893182,284.682312,42.331207,-22.143459,1.694947,0.077783,0.148696
124.000000,17.642418,-2.404847,354.197754,44.008656,30.722309,-0.618186,-0.086738,0.124249,-17.315390,2.893182,284.682312,42.331207,-22.143459,1.694947,0.077783,0.148696
125.000000,17.642418,-2.404847,354.197754,44.008656,30.722309,-0.618186,-0.086738,0.124249,-17.315826,2.891654,285.045776,42.400459,-22.094322,1.694792,0.077511,0.148750
126.000000,17.642012,-2.403819,353.834229,43.939007,30.672909,-0.618250,-0.086687,0.124180,-17.315390,2.893182,284.682312,42.331207,-22.143459,1.694947,0.077783,0.148696
127.000000,17.642012,-2.403819,353.834229,43.939007,30.672909,-0.618250,-0.086687,0.124180,-17.315390,2.893182,284.682312,42.331207,-22.143459,1.694947,0.077783,0.148696
128.000000,17.642756,-2.401529,353.475586,44.007633,30.721008,-0.618313,-0.086911,0.124500,-17.093121,2.892715,284.681519,42.331661,-22.134205,1.653446,0.077751,0.148698
129.000000,17.641874,-2.621234,353.851013,43.947559,30.671139,-0.589258,-0.086678,0.124198,-17.094744,2.892175,284.313934,42.401730,-22.183077,1.653219,0.078023,0.149137
130.000000,17.636770,-2.845958,353.834229,43.960560,30.672916,-0.618934,-0.086687,0.124241,-17.093121,2.892715,284.681519,42.331661,-22.134205,1.653446,0.077751,0.148698
131.000000,17.636908,-2.628543,353.817383,43.952015,30.674686,-0.647926,-0.086696,0.124222,-17.093376,2.675426,284.681091,42.342640,-22.135826,1.683529,0.077757,0.148737
132.000000,17.636770,-2.845958,353.834229,43.960560,30.672916,-0.618934,-0.086687,0.124241,-17.094999,2.674886,284.313507,42.412708,-22.184698,1.683301,0.078029,0.149176
133.000000,18.079390,-2.849444,353.833313,43.960583,30.694500,-0.619054,-0.086748,0.124241,-17.093121,2.892715,284.681519,42.331661,-22.134205,1.653446,0.077751,0.148698
134.000000,17.636908,-2.628543,353.817383,43.952015,30.674686,-0.647926,-0.086696,0.124222,-17.094303,2.891798,284.313782,42.261505,-22.085186,1.653455,0.077679,0.148644
135.000000,17.636770,-2.845958,353.834229,43.960560,30.672916,-0.618934,-0.086687,0.124241,-17.094559,2.674509,284.313354,42.272484,-22.086807,1.683538,0.077685,0.148683
136.000000,17.636770,-2.845958,353.834229,43.960560,30.672916,-0.618934,-0.086687,0.124241,-16.872288,2.674042,284.312561,42.272938,-22.077553,1.642037,0.077652,0.148685
137.000000,17.860662,-2.845363,353.843811,43.959133,30.682438,-0.661372,-0.086712,0.124233,-17.094303,2.891798,284.313782,42.261505,-22.085186,1.653455,0.077679,0.148644
138.000000,18.079390,-2.849444,353.833313,43.960583,30.694500,-0.619054,-0.086748,0.124241,-17.094303,2.891798,284.313782,42.261505,-22.085186,1.653455,0.077679,0.148644
139.000000,18.084085,-2.623693,353.486633,43.877926,30.643330,-0.589443,-0.086689,0.124129,-17.098225,2.669325,284.311584,42.271664,-22.083740,1.623172,0.077674,0.148681
140.000000,17.855089,-2.849012,353.460205,43.892361,30.635578,-0.576678,-0.086673,0.124179,-17.098480,2.452036,284.311157,42.282642,-22.085358,1.653254,0.077680,0.148720
141.000000,17.855497,-2.850039,353.823730,43.962009,30.684971,-0.576614,-0.086724,0.124248,-17.100103,2.451496,283.943604,42.352711,-22.134230,1.653027,0.077953,0.149159
142.000000,17.855497,-2.850039,353.823730,43.962009,30.684971,-0.576614,-0.086724,0.124248,-17.098225,2.669325,284.311584,42.271664,-22.083740,1.623172,0.077674,0.148681
143.000000,18.079390,-2.849444,353.833313,43.960583,30.694500,-0.619054,-0.086748,0.124241,-16.876209,2.451569,284.310364,42.283096,-22.076107,1.611754,0.077648,0.148722
144.000000,17.860193,-2.624288,353.476990,43.879360,30.633801,-0.547002,-0.086664,0.124136,-16.876209,2.451569,284.310364,42.283096,-22.076107,1.611754,0.077648,0.148722
145.000000,18.079390,-2.849444,353.833313,43.960583,30.694500,-0.619054,-0.086748,0.124241,-17.098043,2.453563,283.947693,42.213387,-22.134499,1.653409,0.077953,0.148666
146.000000,18.079390,-2.849444,353.833313,43.960583,30.694500,-0.619054,-0.086748,0.124241,-17.094303,2.891798,284.313782,42.261505,-22.085186,1.653455,0.077679,0.148644
147.000000,17.860662,-2.845363,353.843811,43.959133,30.682438,-0.661372,-0.086712,0.124233,-17.098225,2.669325,284.311584,42.271664,-22.083740,1.623172,0.077674,0.148681
148.000000,17.636770,-2.845958,353.834229,43.960560,30.672916,-0.618934,-0.086687,0.124241,-16.875772,2.453096,283.946899,42.213840,-22.125248,1.611909,0.077920,0.148668
