Seq,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy
124.000000,13.769291,2.340524,343.420227,21.923161,41.324028,-0.159466,-0.120331,0.063838,-11.345799,-2.365504,295.939331,17.740427,-32.977707,-0.533915,0.111434,0.059946
125.000000,13.765014,1.898733,343.789612,21.874477,41.372433,-0.160181,-0.120342,0.063628,-11.345363,-2.363976,295.575806,17.671171,-33.026848,-0.533760,0.111737,0.059786
126.000000,13.982778,1.894296,343.409668,21.946163,41.336090,-0.117831,-0.120370,0.063907,-11.346986,-2.364516,295.208221,17.741240,-33.075722,-0.533987,0.112042,0.060097
127.000000,13.982778,1.894296,343.409668,21.946163,41.336090,-0.117831,-0.120370,0.063907,-11.345545,-2.148215,295.939728,17.729448,-32.976089,-0.563998,0.111428,0.059909
128.000000,13.984148,1.893623,344.142639,21.945576,41.433880,-0.117798,-0.120397,0.063769,-11.564682,-2.143315,295.946136,17.728697,-32.988041,-0.605589,0.111466,0.059905
129.000000,13.983403,1.891333,344.501282,21.876949,41.385784,-0.117735,-0.120132,0.063503,-11.564500,-2.359076,295.582214,17.670420,-33.038799,-0.575352,0.111775,0.059782
130.000000,13.982576,2.108400,344.114990,21.938637,41.339153,-0.146696,-0.120132,0.063754,-11.564500,-2.359076,295.582214,17.670420,-33.038799,-0.575352,0.111775,0.059782
131.000000,13.539957,2.111887,344.115906,21.938618,41.317574,-0.146574,-0.120069,0.063754,-11.564682,-2.143315,295.946136,17.728697,-32.988041,-0.605589,0.111466,0.059905
132.000000,13.540920,2.112242,344.485352,21.868382,41.365971,-0.146605,-0.120080,0.063481,-11.345799,-2.365504,295.939331,17.740427,-32.977707,-0.533915,0.111434,0.059946
133.000000,13.760799,2.109416,344.479736,22.008106,41.475521,-0.104285,-0.120400,0.063888,-11.123530,-2.365971,295.938538,17.740877,-32.968456,-0.575416,0.111403,0.059948
134.000000,13.759647,2.108153,344.474854,21.869831,41.378025,-0.104287,-0.120119,0.063487,-11.345799,-2.365504,295.939331,17.740427,-32.977707,-0.533915,0.111434,0.059946
135.000000,13.984284,2.111046,344.125793,21.937027,41.435650,-0.146790,-0.120408,0.063747,-11.561897,-2.361570,296.675964,17.600433,-32.988743,-0.575141,0.111195,0.059325
136.000000,13.983185,1.893268,343.773193,22.015812,41.385483,-0.117767,-0.120386,0.064042,-11.562083,-2.143904,296.676575,17.729681,-33.085011,-0.605460,0.111519,0.059761
137.000000,13.765421,1.897705,344.153137,21.944126,41.421825,-0.160116,-0.120359,0.063763,-11.560460,-2.143365,297.044128,17.659611,-33.036140,-0.605232,0.111216,0.059451
138.000000,13.541529,1.897110,344.143524,21.945553,41.412296,-0.117676,-0.120334,0.063769,-11.342946,-2.148804,296.670197,17.730433,-33.073059,-0.563868,0.111481,0.059765
139.000000,13.769969,2.121046,344.164032,22.071007,41.421043,-0.130346,-0.120353,0.064129,-11.562520,-2.145432,297.040070,17.798933,-33.035873,-0.605614,0.111217,0.059921
140.000000,13.545806,2.338901,343.774109,21.994240,41.363892,-0.116961,-0.120323,0.063979,-11.562520,-2.145432,297.040070,17.798933,-33.035873,-0.605614,0.111217,0.059921
141.000000,13.769698,2.339496,343.783691,21.992809,41.373421,-0.159402,-0.120347,0.063973,-11.566441,-2.367907,297.037903,17.809095,-33.034424,-0.635897,0.111213,0.059956
142.000000,13.764533,2.334812,343.763611,21.995689,41.375954,-0.074643,-0.120362,0.063985,-11.566258,-2.583668,296.674011,17.750822,-33.085182,-0.605660,0.111520,0.059833
143.000000,13.771270,2.124720,343.811340,21.999748,41.468147,-0.130504,-0.120613,0.063988,-11.343201,-2.366093,296.669769,17.741411,-33.074677,-0.533785,0.111487,0.059802
144.000000,13.771270,2.124720,343.811340,21.999748,41.468147,-0.130504,-0.120613,0.063988,-11.562338,-2.361193,296.676178,17.740660,-33.086632,-0.575377,0.111524,0.059798
145.000000,13.770307,2.124365,343.441895,22.069984,41.419750,-0.130473,-0.120602,0.064261,-11.563499,-2.142398,296.313873,17.798853,-33.037060,-0.605598,0.111493,0.060068
146.000000,13.770307,2.124365,343.441895,22.069984,41.419750,-0.130473,-0.120602,0.064261,-11.565123,-2.142938,295.946289,17.868921,-33.085930,-0.605825,0.111797,0.060379
